ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,PURCHASE,AGE_CAR_SEGMENT
29889L55JL,63,1,344501.0,88,1,1
29889V17MS,56,0,488255.0,330,1,2
29890T71VI,46,0,586285.0,412,1,3
29892N56DG,63,1,463763.0,406,1,3
29895M50BR,54,1,129373.0,350,0,2
29896K65ET,42,1,478949.0,225,0,2
29899P14LN,42,1,367731.0,637,1,4
29900N96WS,25,0,153602.0,380,1,3
29901W93OZ,40,0,370760.0,430,1,3
29902Y61XE,32,0,215311.0,991,1,4
29903B12RZ,60,0,452162.0,948,1,4
29911K54NJ,63,0,305562.0,230,1,2
29911T28BR,51,1,261165.0,247,0,2
29912C64RP,32,1,145208.0,476,1,3
29913E41RX,62,1,325232.0,260,1,2
29915C54IN,26,0,206380.0,406,1,3
29920T83SB,55,0,110569.0,439,0,3
29924R73YX,41,0,274625.0,202,1,2
29926W71OS,51,0,243511.0,829,1,4
29928D61NH,30,1,392616.0,322,1,2
29929P66ZV,40,1,307544.0,415,1,3
29930U57FS,60,0,611612.0,240,0,2
29936C47YL,25,0,133247.0,617,0,4
29936Q20RN,55,1,454147.0,494,1,3
29938Q28WS,55,0,96053.0,324,0,2
29944M10LO,64,1,325443.0,137,1,1
29944W53JA,27,1,197784.0,49,0,1
29945D23WR,31,1,390469.0,281,1,2
29948B52CB,31,0,177428.0,322,0,2
29950E85CT,61,0,671760.0,291,0,2
29951A19MI,42,0,471373.0,480,1,3
29954J23BJ,33,0,135027.0,1,0,1
29956P28WK,59,1,471699.0,49,1,1
29957V39QQ,62,0,744020.0,639,1,4
29959V88NW,47,1,379069.0,420,1,3
29965W95WR,43,0,120690.0,487,1,3
29977O39IH,43,1,310416.0,780,0,4
29984I63RK,33,1,231664.0,317,0,2
29985Y74RD,60,1,466533.0,354,0,2
29987H04HV,55,0,119185.0,477,0,3
29987Z70CD,60,1,484480.0,949,1,4
29994X25KR,60,0,741288.0,394,1,3
29996D87KU,54,1,383200.0,390,1,3
29997V53BL,53,0,397414.0,321,0,2
29998Q29KM,54,0,658679.0,309,0,2
30000B71WS,59,0,282226.0,338,0,2
30015X48GS,47,0,145199.0,453,0,3
30016H36IL,37,0,598120.0,463,1,3
30017A80CI,30,0,271580.0,293,0,2
30018P17NS,53,0,564774.0,98,0,1
30018W00BB,38,0,454393.0,215,1,2
30020V44EB,61,0,218701.0,286,1,2
30023L73WT,33,0,183866.0,717,1,4
30023M99BU,32,1,261744.0,445,1,3
30025T85VM,44,1,739072.0,408,1,3
30026V26JB,45,1,554960.0,403,1,3
30027O44LT,28,0,211211.0,205,1,2
30028Q14OF,30,0,148542.0,351,0,2
30032D10GV,55,1,89645.0,822,0,4
30034A72UX,26,1,296123.0,430,0,3
30035C55IM,63,0,110500.0,827,0,4
30040B43JR,57,1,188456.0,355,0,2
30044G75XI,64,0,82494.0,900,0,4
30044N25GJ,33,1,219365.0,274,0,2
30044N50XR,26,0,281727.0,293,0,2
30045Q81WM,36,0,103869.0,341,0,2
30045Z44CN,60,0,183242.0,782,1,4
30046H94GT,32,0,225294.0,474,1,3
30047T54EX,64,1,528504.0,467,0,3
30052A42GD,37,1,344584.0,498,0,3
30055I15UD,44,0,485652.0,491,1,3
30061X83IF,27,0,180773.0,365,1,3
30069I85IJ,54,1,301219.0,239,1,2
30071C61WV,44,1,304869.0,120,0,1
30072S11QM,52,0,733000.0,352,0,2
30074B56QG,63,1,464096.0,630,1,4
30075B56VG,57,1,504896.0,35,1,1
30076V42GX,36,1,516240.0,347,1,2
30077G01IS,50,1,733915.0,240,1,2
30078I81EO,36,1,517565.0,446,1,3
30078M64FQ,64,1,401931.0,273,1,2
30084A90LR,64,1,89493.0,275,0,2
30084S36VZ,25,0,202225.0,420,1,3
30087F03RQ,42,0,189991.0,483,1,3
30088S35HN,58,0,424673.0,268,0,2
30091T61FY,33,0,179026.0,401,1,3
30093B14TA,36,0,394277.0,6,0,1
30095G19RD,28,0,224592.0,55,0,1
30098A87FY,41,0,389004.0,264,1,2
30099U67CL,44,0,442806.0,430,0,3
30102G24JB,30,0,126141.0,450,1,3
30103L23IW,36,0,267070.0,302,1,2
30107L22LC,64,0,708189.0,972,1,4
30108M85UF,28,1,178576.0,259,0,2
30110L80QP,48,0,343095.0,202,0,2
30112P70WA,52,0,716179.0,475,1,3
30121M55QG,38,0,497374.0,369,1,3
30121R44GK,40,0,212179.0,472,0,3
30121S20SQ,54,1,150261.0,514,1,4
30123M32AF,51,1,253917.0,397,1,3
30125C58OK,36,0,121342.0,466,1,3
30131I58WQ,34,1,486571.0,317,0,2
30133Y97BG,61,0,250971.0,312,1,2
30137P82QV,31,1,434639.0,319,1,2
30147U56VH,63,1,117744.0,477,0,3
30151S38IG,31,0,124468.0,332,0,2
30151Z39ZB,37,1,507861.0,410,0,3
30154L51ZG,52,1,484733.0,671,1,4
30156P64JC,62,0,315531.0,221,1,2
30157A07VO,39,0,300131.0,375,1,3
30157V91VI,33,1,261093.0,432,1,3
30162H21AU,32,1,369688.0,409,0,3
30162S83HH,30,0,281420.0,64,1,1
30163G12YY,37,0,539179.0,220,1,2
30164H63YR,54,0,298705.0,259,1,2
30165X80SJ,43,1,636091.0,330,0,2
30176A51LD,25,1,282536.0,102,0,1
30176U59IO,46,1,729811.0,50,1,1
30183N54WI,25,0,195257.0,144,0,1
30189C62QQ,54,0,171018.0,406,1,3
30196F64YS,26,0,192506.0,128,1,1
30199Z90ZJ,52,1,439408.0,668,1,4
30201B51AA,36,1,288699.0,874,1,4
30204F04YM,52,1,139456.0,3,1,1
30208K86CD,34,0,147838.0,938,1,4
30213U62FY,31,0,163215.0,440,1,3
30215U56QL,33,0,129315.0,35,0,1
30218S45GU,31,0,198359.0,208,0,2
30219R07HA,29,1,264419.0,286,0,2
30219U67JQ,52,0,608924.0,22,1,1
30222K94RQ,27,0,268459.0,475,1,3
30223J46LG,56,1,461299.0,265,1,2
30223J57BY,48,1,603387.0,706,1,4
30226H16NH,46,0,117017.0,158,0,1
30227H13ZS,52,0,681580.0,33,0,1
30229D53ZX,35,0,141927.0,377,0,3
30229L43TN,61,1,98213.0,376,0,3
30232V76HD,59,0,77293.0,307,0,2
30240L91CA,48,0,405785.0,187,0,1
30243I11WF,55,1,226064.0,215,0,2
30246Y45PU,29,1,228640.0,351,1,2
30248G10YI,33,0,128865.0,44,0,1
30248O04QK,31,1,443445.0,457,1,3
30249K61FQ,50,0,179149.0,149,0,1
30250T29NH,53,1,419088.0,7,1,1
30250Y06MI,33,0,162499.0,310,1,2
30251V57MC,62,1,202069.0,302,0,2
30254T11HX,34,0,139066.0,99,0,1
30256K55MR,25,1,377622.0,346,1,2
30261J00VV,33,0,185750.0,488,1,3
30264D14VV,33,0,145652.0,315,0,2
30267G80VB,33,1,324731.0,42,1,1
30271O22NP,47,1,399667.0,842,1,4
30272Q45UX,32,1,347805.0,268,0,2
30277C83FT,50,1,386661.0,1001,1,4
30279R94VM,29,0,111230.0,21,0,1
30285G33MM,61,1,163227.0,427,1,3
30285I89VM,29,1,311496.0,389,1,3
30287F00XE,29,0,101198.0,157,0,1
30289G58WX,45,1,388512.0,593,1,4
30291P60ZF,64,0,216286.0,98,0,1
30295F55XH,32,0,201592.0,390,1,3
30306R47DF,31,1,144509.0,294,0,2
30307R13LJ,27,0,167783.0,434,0,3
30308Q25CE,43,0,228322.0,478,1,3
30309Q06TH,50,1,448301.0,22,0,1
30316T31FG,25,0,142876.0,141,0,1
30323F04EQ,34,1,373328.0,268,1,2
30323R32XN,55,1,386803.0,518,1,4
30329H72BJ,40,1,496773.0,213,0,2
30332B65GU,25,1,291467.0,442,1,3
30337Y14NJ,36,0,286423.0,444,1,3
30339T23UQ,31,0,136379.0,493,0,3
30340A90ME,48,0,459304.0,210,0,2
30340E03GN,44,0,288114.0,476,1,3
30340J71EQ,61,1,253557.0,247,0,2
30344E89NB,61,1,100179.0,323,0,2
30344Q59GW,45,1,394984.0,335,0,2
30346L39JY,40,1,449813.0,18,0,1
30347F05BP,57,0,93109.0,990,1,4
30348M53VL,25,1,366984.0,417,0,3
30349N42UT,34,1,295107.0,474,1,3
30352S90CO,32,1,371617.0,393,0,3
30352X99HW,26,1,455336.0,319,1,2
30358L65ZA,44,1,686213.0,360,0,2
30360P69EZ,28,0,259155.0,352,0,2
30362Q36PR,42,0,382799.0,51,0,1
30363A68VP,34,0,295891.0,256,1,2
30363L10QD,50,0,568813.0,906,1,4
30366I24HJ,64,0,741210.0,296,0,2
30368X38SB,61,0,795407.0,316,1,2
30369N19KF,45,1,267885.0,335,1,2
30373K55FG,32,0,161734.0,235,1,2
30384E45HZ,49,0,126729.0,460,0,3
30388I07UO,60,0,546221.0,272,1,2
30391A98ZB,38,0,487008.0,268,1,2
30393I36SM,64,1,193216.0,228,0,2
30397K15HG,52,0,398438.0,187,0,1
30398Y93MY,51,1,133408.0,457,0,3
30399Y86SD,60,0,165239.0,393,1,3
30404D13QB,31,1,383403.0,277,0,2
30410Z30IJ,61,1,388619.0,897,1,4
30417M76FE,42,0,445150.0,354,0,2
30418L30QO,34,1,208075.0,274,0,2
30420O17SI,55,1,279744.0,401,1,3
30420X17QE,37,1,758035.0,243,0,2
30422T86WC,43,1,334448.0,488,0,3
30426A21OA,52,1,265075.0,397,1,3
30428K63HJ,63,0,152526.0,927,1,4
30428V94SX,61,1,113501.0,675,1,4
30430F77MU,40,0,777301.0,343,0,2
30437R24FW,35,1,365835.0,427,0,3
30437W41JN,46,1,623861.0,408,1,3
30439A08QD,44,0,237329.0,488,1,3
30440Y07LM,48,0,119341.0,135,0,1
30441R07HX,35,0,110159.0,798,1,4
30447I28EE,42,1,402837.0,45,0,1
30449Q66PJ,51,0,473215.0,185,0,1
30450B33RB,50,0,455937.0,237,0,2
30453Y54EX,58,1,149885.0,156,0,1
30459S72OM,39,0,168652.0,222,0,2
30461Y79XY,29,1,334707.0,446,1,3
30462J53MQ,40,1,432341.0,307,1,2
30462Z21KE,62,0,772440.0,601,1,4
30467P09VY,36,0,349144.0,337,0,2
30473J57MR,32,1,322265.0,170,1,1
30474G45SN,44,1,439157.0,404,1,3
30475R35WL,44,0,350947.0,233,1,2
30476F12QN,47,0,142872.0,434,1,3
30477H42AS,28,1,330208.0,324,1,2
30477U29AT,59,0,339629.0,339,1,2
30478G10PE,42,1,458477.0,481,1,3
30482W57RG,29,0,193614.0,239,1,2
30483T38SY,55,0,181268.0,227,0,2
30486D16CE,53,0,414361.0,95,0,1
30488P73IL,53,1,156541.0,202,0,2
30489G28UG,31,0,162861.0,884,1,4
30490H35IM,53,1,502933.0,250,1,2
30491F45ZA,54,0,272973.0,487,1,3
30493U03DG,44,1,435520.0,450,1,3
30494Q94QK,34,0,142563.0,956,0,4
30498M42JW,46,0,177692.0,463,1,3
30499S77AE,33,1,424853.0,243,0,2
30499Y97EV,41,1,272451.0,212,0,2
30505Y13CV,59,1,195653.0,24,0,1
30505Z01GC,25,0,146024.0,440,1,3
30512R26FW,36,0,783739.0,625,1,4
30517T00JP,54,0,767006.0,146,1,1
30519K47DF,36,0,466442.0,286,0,2
30520K24AV,42,1,760477.0,257,1,2
30521P88WY,54,0,666301.0,474,1,3
30523E92PP,52,1,433621.0,2,0,1
30523P43XA,47,0,314146.0,290,1,2
30531X80BP,57,0,473329.0,459,1,3
30532F52UZ,56,1,498715.0,400,1,3
30536Z01PB,27,1,215741.0,65,0,1
30537A60YM,40,0,585133.0,130,1,1
30544Y49EB,36,0,234603.0,490,0,3
30544Z12IM,29,1,453941.0,160,1,1
30545C90IQ,26,0,208801.0,300,0,2
30548I96IE,58,1,109835.0,492,0,3
30548T61VB,25,0,116767.0,250,0,2
30548V29NL,59,1,435331.0,413,1,3
30549J95DF,29,1,372099.0,216,0,2
30550R31WR,29,0,141626.0,53,0,1
30550R64IH,53,0,596951.0,289,1,2
30551K63GH,52,0,750336.0,446,1,3
30552S58PR,48,0,253291.0,497,1,3
30552T72CT,30,0,230213.0,277,0,2
30557P37DU,57,0,799727.0,878,1,4
30559G61KB,38,1,467432.0,338,1,2
30560W99VQ,31,0,274293.0,97,0,1
30560Y15AY,55,0,720969.0,492,1,3
30563F87BC,37,1,581227.0,221,1,2
30563I12SJ,34,1,316294.0,142,1,1
30565D19AU,49,0,230911.0,438,1,3
30566E91DU,28,0,140935.0,405,1,3
30566M46ZJ,65,1,486923.0,103,0,1
30570L62WG,29,0,264648.0,120,0,1
30572U24MH,45,0,497968.0,467,1,3
30573P32VK,57,0,563072.0,273,0,2
30574X24KA,33,0,274942.0,44,0,1
30575S00TP,58,0,535191.0,375,1,3
30577V93AY,34,0,201673.0,624,0,4
30580A52AQ,40,0,160765.0,16,0,1
30580M99EY,36,1,601613.0,10,0,1
30581D86SH,30,1,347651.0,121,0,1
30583P58RB,25,0,263351.0,397,1,3
30586B94OX,58,0,111715.0,495,0,3
30586S89JY,34,1,299934.0,194,0,1
30588K69KP,27,1,336357.0,218,0,2
30603F49LR,31,0,147338.0,389,0,3
30609G43QG,45,1,345531.0,507,0,4
30609N97QT,49,0,308964.0,449,1,3
30610O83BU,38,0,225439.0,489,1,3
30613P22PF,58,0,455646.0,227,0,2
30615K15EU,47,1,702336.0,247,0,2
30620J32PD,57,0,654358.0,221,1,2
30620Y78UO,59,0,697600.0,821,1,4
30623P11AM,51,0,670403.0,466,1,3
30625P14ZC,34,0,215061.0,56,0,1
30626E61BB,43,0,566595.0,447,1,3
30627U69EZ,54,0,507039.0,214,1,2
30630C15DF,58,1,167683.0,218,0,2
30639H02ZB,33,1,330558.0,488,1,3
30645B01NJ,57,0,554503.0,494,1,3
30647D72WT,50,1,348648.0,429,1,3
30648T20EA,40,1,387323.0,242,1,2
30652E51XY,36,1,608720.0,289,1,2
30653I26GZ,43,0,133234.0,433,1,3
30658Z72HJ,30,0,214197.0,231,0,2
30660H47AJ,26,1,406488.0,481,0,3
30661K85HN,60,0,644932.0,342,0,2
30665S15IM,33,1,485277.0,347,0,2
30666G63JU,40,1,290075.0,289,0,2
30668W77HA,47,1,294608.0,48,0,1
30669N53XN,37,0,151273.0,379,1,3
30670N16ML,42,0,141002.0,348,0,2
30674C81CX,43,0,405583.0,172,0,1
30678O77JX,63,0,686090.0,339,0,2
30679O69AL,43,0,162195.0,205,0,2
30681R95WQ,26,0,253274.0,210,1,2
30683Z43AA,63,1,455917.0,281,1,2
30685W91HK,43,0,465874.0,463,1,3
30694X31OA,34,0,220623.0,226,1,2
30695O29SZ,46,0,425191.0,415,1,3
30705K49NS,42,1,280656.0,439,1,3
30707H63RQ,35,0,235082.0,350,0,2
30707R26QX,34,0,248347.0,272,1,2
30708K86FF,29,1,450587.0,319,1,2
30711W33NE,47,0,269849.0,322,0,2
30713W89DE,41,1,406485.0,289,1,2
30714Q09VH,37,0,309503.0,239,1,2
30716R89RK,42,1,410557.0,136,0,1
30722Y18RW,45,0,280670.0,291,0,2
30723G81KX,29,1,448984.0,238,0,2
30723W75MV,65,0,791442.0,148,1,1
30724O76TK,63,0,704727.0,356,0,2
30724Y26KA,44,0,433792.0,385,1,3
30727N68LS,30,0,291394.0,395,1,3
30734B04PX,46,1,445875.0,883,1,4
30736E27IY,36,1,633907.0,175,0,1
30740H66PC,55,0,777921.0,1013,0,4
30746W75NE,43,0,442342.0,300,1,2
30747E13IV,50,0,146832.0,262,0,2
30750O15WD,32,1,356797.0,455,1,3
30752V55IM,33,0,136898.0,413,0,3
30752X50MY,32,1,329777.0,289,0,2
30753F46GV,35,1,268035.0,410,1,3
30757T34RC,38,1,317283.0,349,0,2
30764P99TC,33,0,212160.0,350,0,2
30765Y15YS,45,1,281235.0,481,1,3
30767G78ZS,63,1,448221.0,265,1,2
30769H53JZ,42,0,435227.0,472,1,3
30770X93HN,45,0,452001.0,228,1,2
30774A76JH,63,1,177792.0,352,0,2
30779S69KL,51,1,267056.0,859,1,4
30781F01CL,29,0,126806.0,293,0,2
30781P28YH,65,1,446240.0,389,1,3
30782Q40VE,60,1,391645.0,421,0,3
30787H82PI,52,1,509968.0,263,1,2
30788V41HT,46,0,364944.0,298,1,2
30790Q28OO,25,1,170587.0,355,1,2
30790R49NM,35,1,440522.0,427,0,3
30791O92SL,48,1,606560.0,257,0,2
30792Q57YS,56,0,317379.0,36,1,1
30798C19JE,42,0,522261.0,119,1,1
30800B40QW,37,0,200270.0,328,1,2
30800C96RT,60,1,215720.0,225,0,2
30804W02FM,57,0,718931.0,1017,0,4
30806K14EC,33,1,495187.0,261,0,2
30810T75BA,35,1,299819.0,116,0,1
30824K70LH,51,0,282328.0,253,0,2
30825B06RS,56,0,105480.0,174,0,1
30829V21CI,43,0,265128.0,495,1,3
30829Z61PA,42,0,451351.0,338,0,2
30836T80PN,64,1,196029.0,695,1,4
30840T53IC,64,1,408947.0,459,1,3
30841M72YB,33,0,203697.0,282,1,2
30842L48BN,34,0,250030.0,19,1,1
30844C06MS,38,1,393517.0,649,1,4
30845U07SF,25,1,432573.0,276,0,2
30848C29DB,63,1,179675.0,342,0,2
30851K79LN,54,0,247225.0,314,0,2
30852Q76PB,54,0,263905.0,312,1,2
30852S03BX,36,0,532853.0,26,0,1
30854G92QU,57,1,329509.0,285,0,2
30856Q88PB,32,0,187398.0,326,1,2
30864B47YW,38,0,316433.0,251,0,2
30866C87PL,61,0,392621.0,39,1,1
30869Z66DL,51,1,179995.0,319,0,2
30870F81QG,36,0,217229.0,131,0,1
30871R70QR,43,1,622392.0,404,1,3
30874O42AU,29,1,338915.0,315,0,2
30874T17BG,56,0,90462.0,339,0,2
30875E58JU,50,1,447040.0,778,1,4
30875P73US,46,1,696789.0,47,0,1
30876V16NZ,47,0,540224.0,436,1,3
30879V52QN,31,0,210429.0,113,1,1
30882T60XK,33,1,365008.0,282,1,2
30884R62VX,62,0,647433.0,407,1,3
30887H73AA,56,1,279885.0,618,1,4
30888L02CM,32,0,279543.0,362,1,3
30890P21BL,43,1,429205.0,927,0,4
30891W83NV,50,0,576491.0,299,0,2
30892M54YH,30,0,159996.0,424,1,3
30895J08TO,41,0,432558.0,499,1,3
30896R63LB,28,0,146597.0,249,0,2
30902I03HM,48,0,415250.0,333,0,2
30903Q88BD,44,0,735045.0,267,1,2
30907U51MT,44,0,628573.0,378,1,3
30908H51ER,65,0,349576.0,854,0,4
30908M93DL,34,1,246243.0,204,0,2
30909Q52EB,52,1,257477.0,453,1,3
30914D39DP,38,1,503613.0,269,1,2
30918A91OA,52,1,344373.0,166,0,1
30919V28XM,54,1,119003.0,338,1,2
30920E02VR,47,1,489837.0,469,0,3
30922G00TO,50,0,141089.0,265,0,2
30927L69FM,44,0,615256.0,251,1,2
30929W38FP,51,1,219163.0,837,1,4
30931I94YH,53,0,615290.0,312,0,2
30932M24GZ,28,1,450197.0,240,1,2
30934K82VE,42,0,774272.0,342,1,2
30944C70BP,33,1,276173.0,369,1,3
30948V77NT,52,0,357753.0,436,0,3
30950Z47DB,45,0,481348.0,386,1,3
30952W35TX,33,1,460680.0,338,0,2
30955U77VZ,60,0,282854.0,868,1,4
30956X91OW,62,0,376875.0,340,0,2
30960D57AK,41,1,753323.0,35,1,1
30964F34RR,38,1,443968.0,354,0,2
30970K23NR,40,1,556072.0,213,1,2
30974E10NS,48,0,710392.0,447,1,3
30975U08JK,31,1,489693.0,369,1,3
30979C11VK,58,1,102808.0,436,0,3
30979L67NC,27,1,479272.0,299,1,2
30981K19SU,47,1,672976.0,262,1,2
30983V81KP,45,1,661733.0,290,0,2
30986Z31QM,59,0,235735.0,335,1,2
30988B25EA,25,1,422765.0,329,1,2
30989B17YG,54,0,228999.0,429,0,3
30989I61YY,61,1,506149.0,462,1,3
30990I03KJ,52,0,459684.0,445,1,3
30991W37XP,39,0,362038.0,474,1,3
30993N53RY,50,0,466132.0,395,1,3
30994F34FV,33,1,482576.0,367,1,3
30996H51NH,62,0,703710.0,291,0,2
30997N82EU,65,1,135981.0,929,0,4
30998A07XD,47,1,475699.0,427,1,3
30998D39RA,56,1,329811.0,350,0,2
30998H35SK,46,0,289357.0,85,0,1
31006I35CT,46,1,551659.0,400,1,3
31008I98JK,51,0,670235.0,989,1,4
31010D06QI,30,1,335902.0,480,1,3
31013B62IH,62,0,587119.0,453,1,3
31014F19JT,60,1,471323.0,701,0,4
31014M67MP,56,0,700160.0,84,1,1
31016U71BR,34,0,168720.0,440,0,3
31017B20LB,36,1,484717.0,252,1,2
31018H56DV,58,1,434069.0,379,1,3
31020C39WK,39,0,368916.0,251,0,2
31021A75II,36,1,371240.0,67,0,1
31023Q77DD,39,1,566851.0,323,1,2
31024M98VU,61,1,396789.0,431,1,3
31026E41VJ,49,0,396513.0,464,1,3
31026U46NB,50,0,168587.0,227,1,2
31026W64OI,42,0,616624.0,448,1,3
31027Y16DS,28,1,449826.0,312,0,2
31027Y75JV,30,0,247142.0,368,1,3
31029W88CY,55,1,190856.0,17,0,1
31030H56YH,50,0,722963.0,383,1,3
31036U35JK,55,1,205915.0,489,1,3
31037R35WR,29,1,449129.0,284,1,2
31039K42WP,28,1,447144.0,312,0,2
31049Y15TK,49,1,460971.0,819,1,4
31052Q38OS,54,0,465129.0,181,0,1
31055C74GF,34,1,460933.0,275,1,2
31058F39XI,28,1,399384.0,306,1,2
31062H83EI,29,1,208197.0,353,0,2
31062I93ZK,54,0,772081.0,51,0,1
31062X78GX,37,1,451035.0,404,1,3
31068D55IW,38,0,597232.0,961,1,4
31069E93UN,61,0,725097.0,19,1,1
31071A35WO,45,0,647035.0,205,0,2
31076U86IT,36,0,178129.0,41,1,1
31078L02GF,56,1,391147.0,655,1,4
31078Y56DT,37,0,149068.0,433,0,3
31080V34GK,30,0,144345.0,229,0,2
31092M71HL,28,1,248200.0,224,1,2
31099T76JV,32,1,330414.0,284,1,2
31102L44FG,33,1,268728.0,479,1,3
31104Z26FD,55,1,267461.0,445,1,3
31106M27YE,27,1,146147.0,383,0,3
31107R39VF,27,0,181124.0,252,1,2
31116H93WK,30,1,356374.0,292,1,2
31116O73CH,34,1,452419.0,426,0,3
31124Q60JI,55,0,331040.0,287,0,2
31130F82RJ,52,1,190157.0,497,1,3
31132F94FI,54,0,361338.0,413,1,3
31133U94PF,52,1,204947.0,776,1,4
31133W43MV,57,1,148160.0,511,1,4
31135H09PL,64,1,130219.0,358,1,2
31137V78NW,64,1,223949.0,460,1,3
31138M29DY,39,0,181921.0,193,1,1
31144P94NI,64,1,345691.0,140,0,1
31147J99KC,42,1,391715.0,437,1,3
31147L86NW,40,1,419336.0,417,1,3
31149Q30ZT,42,1,306731.0,231,0,2
31150C93QY,51,1,506888.0,329,0,2
31155L74BQ,59,1,441643.0,16,0,1
31158Z57VI,35,0,290318.0,243,0,2
31159Q42FM,39,1,481037.0,348,1,2
31161D02AF,58,1,173835.0,264,0,2
31162N00HD,38,0,176225.0,384,1,3
31163A98WW,45,1,443611.0,172,0,1
31163Q97CX,46,0,512021.0,77,1,1
31164O72VA,62,0,193442.0,648,1,4
31165M62ON,61,1,442059.0,422,1,3
31171R53GG,31,1,293390.0,314,0,2
31173P63ZU,31,1,431467.0,474,0,3
31175L50EV,43,0,646256.0,252,0,2
31175W18QO,51,0,386685.0,55,0,1
31178D40AQ,50,0,561459.0,272,0,2
31178F71OM,48,0,334058.0,471,1,3
31180C98LO,25,1,139096.0,256,0,2
31181Y92PP,49,0,798283.0,591,1,4
31184S72WW,45,0,771048.0,392,1,3
31184V96XP,26,0,266764.0,218,0,2
31185T24HA,48,0,346552.0,229,0,2
31188F58AL,46,1,460323.0,342,0,2
31188J54FZ,55,0,686112.0,471,1,3
31190U34GL,37,0,189603.0,231,0,2
31192N11GT,39,1,556109.0,784,1,4
31198L17UA,42,0,229341.0,496,1,3
31204T51DH,29,1,386813.0,350,0,2
31205I25RC,62,0,727758.0,436,1,3
31206B61FV,29,0,270777.0,7,0,1
31207D59IG,50,1,626579.0,816,1,4
31210G56YH,62,0,798458.0,335,0,2
31212V52KL,26,1,424592.0,408,0,3
31213M24ZZ,47,0,674952.0,809,1,4
31216K01GO,53,0,452414.0,412,1,3
31217L71AR,37,1,311912.0,472,1,3
31218Y46CI,34,1,398360.0,202,0,2
31221H55ZG,27,1,171904.0,459,1,3
31228M23PB,60,0,508082.0,212,1,2
31229E45IG,51,0,657551.0,411,1,3
31229O55JC,42,0,381362.0,412,0,3
31230M94NR,50,1,339632.0,182,1,1
31230Y55HO,54,1,441149.0,884,1,4
31233J39KR,62,1,461979.0,271,0,2
31233N20RC,36,1,296496.0,980,1,4
31237D35BM,27,1,263184.0,358,1,2
31237N11GT,59,0,297471.0,532,1,4
31238H64BV,53,0,731025.0,396,1,3
31240W36XP,41,0,285626.0,449,1,3
31242R19BH,51,1,365152.0,9,1,1
31243B29AY,54,1,124104.0,227,0,2
31243G02GM,53,1,383872.0,302,0,2
31243P11VZ,36,0,738229.0,377,1,3
31244W34EM,34,1,310011.0,395,0,3
31246Q55FR,60,0,637316.0,972,1,4
31252O55KM,65,1,194696.0,621,1,4
31252Z84EH,60,1,129819.0,393,0,3
31254D53NK,61,1,97675.0,116,0,1
31260J70HC,33,0,206241.0,859,0,4
31261F58AP,62,0,323246.0,261,0,2
31261J93RQ,43,0,400791.0,3,1,1
31264Q66OJ,26,1,381387.0,297,1,2
31266T98EV,31,0,196663.0,426,1,3
31270Q72LF,34,1,457996.0,294,1,2
31272Z28MB,30,1,447128.0,453,1,3
31274N32XP,35,1,383691.0,445,1,3
31274R08VC,47,0,487427.0,310,1,2
31277Q25JO,43,0,505475.0,209,0,2
31277W53DZ,62,1,277896.0,135,0,1
31281C20MD,32,0,119678.0,206,0,2
31285K77ZQ,47,1,717995.0,384,1,3
31294N66BQ,44,0,492244.0,320,1,2
31295Q50NR,49,1,344141.0,224,0,2
31296Q06KA,59,0,146042.0,254,0,2
31298N85RM,27,0,289356.0,488,1,3
31299Z36MJ,55,1,441235.0,95,0,1
31300J54NE,27,1,188139.0,442,1,3
31300Q76SO,53,0,251325.0,54,1,1
31302I54YO,37,0,637504.0,237,1,2
31304R04TD,35,0,171920.0,553,1,4
31305P16AC,26,0,263915.0,335,0,2
31311V41SZ,29,0,164844.0,1009,1,4
31312G78RL,61,1,529917.0,414,1,3
31318M42NO,61,1,94392.0,340,0,2
31319S02TW,37,0,305641.0,205,0,2
31323L90JX,59,0,445261.0,847,1,4
31332D01LU,57,0,728941.0,121,0,1
31335A62CI,39,1,584160.0,335,0,2
31342N75DS,41,0,549427.0,349,1,2
31343L53TR,38,0,546600.0,40,1,1
31344G78YR,40,0,542965.0,64,1,1
31344U91FA,55,1,508795.0,348,1,2
31348N94UH,53,0,493063.0,487,0,3
31350W56NY,38,0,716459.0,400,1,3
31351W51GM,46,1,528843.0,429,1,3
31352Y23KC,35,0,122484.0,349,0,2
31354D21AB,28,0,149605.0,300,0,2
31360J84KS,45,0,270520.0,460,1,3
31362G74TY,25,1,371592.0,466,1,3
31363I51RK,52,1,506864.0,192,1,1
31368I09VK,54,0,200419.0,16,1,1
31369H69FX,31,1,221904.0,375,1,3
31374H87ZT,42,0,340285.0,69,1,1
31375M95EI,38,1,626819.0,246,0,2
31376L31BW,36,0,498701.0,340,1,2
31376V44RU,57,1,320875.0,765,1,4
31378J16QC,33,0,247604.0,429,0,3
31378V83AE,56,1,205075.0,262,0,2
31379I88VQ,48,1,348043.0,104,0,1
31382W63JD,41,0,200385.0,268,1,2
31386A70KC,58,0,671197.0,798,1,4
31386R47AG,48,0,108882.0,444,0,3
31389K59PW,65,0,689871.0,246,1,2
31389Y73YN,28,0,257432.0,537,1,4
31390O79NO,49,1,512765.0,497,1,3
31393K42LT,43,0,295295.0,34,0,1
31398X32CK,39,0,583528.0,644,0,4
31411J29MA,53,0,374500.0,374,1,3
